ABQ,4019,PDX,3720,Y,0,73W
ABQ,4019,PHX,3462,,0,73W 733 73C
ABQ,4019,PHX,3462,Y,0,CRJ CR9
ABQ,4019,PHX,3462,Y,0,CRJ CR9
ABQ,4019,SAN,3731,,0,73C 733 73W
ABQ,4019,SEA,3577,,0,73W
ABQ,4019,SFO,3469,Y,0,CRJ
ABQ,4019,SLC,3536,Y,0,CR9 CR7
ABR,5714,MSP,3858,Y,0,CRJ
ABS,1127,ASW,1136,,0,E70
ABT,2061,DMM,2064,,0,320
ABT,2061,JED,2072,,0,320
ABT,2061,RUH,2082,,0,320
ABV,260,ABB,N,,0,73G
ABV,260,ACC,248,,0,CR9
ABV,260,ADD,1107,,0,77L
ABV,260,BNI,262,,0,CR9 73G
ABV,260,CAI,1128,,0,738
ABV,260,CBQ,263,,0,73G
ABV,260,CDG,1382,,0,332
ABV,260,CDG,1382,Y,0,332
ABV,260,CDG,1382,Y,0,332
ABV,260,COO,245,Y,0,DH8
ABV,260,ENU,264,,0,73G
ABV,260,FRA,340,,0,343
ABV,260,GMO,N,,0,CR9 DH4
ABV,260,IBA,266,,0,DH4
ABV,260,ILR,267,,0,CR9
ABV,260,KAN,270,,0,CR9 DH4
ABV,260,LFW,298,Y,0,DH8
ABV,260,LHR,507,,0,777
ABV,260,LOS,273,,0,738 CR9 73G
ABV,260,NDJ,999,Y,0,DH8
ABV,260,NIM,280,Y,0,DH8
ABV,260,PHC,275,,0,332
ABV,260,PHC,275,,0,73G
ABV,260,PHC,275,Y,0,332
ABV,260,PHC,275,Y,0,332
ABV,260,QOW,6730,,0,73G DH4
ABV,260,QRW,6972,,0,DH4
ABV,260,SKO,276,,0,CR9 73G
ABV,260,SSG,891,,0,343
ABV,260,YOL,277,,0,CR9 73G
ABX,3333,MEL,3339,,0,SF3
ABX,3333,SYD,3361,,0,SF3
ABX,3333,SYD,3361,Y,0,AT7
ABX,3333,SYD,3361,Y,0,DH3 DH4
ABY,5715,ATL,3682,Y,0,CRJ
ABY,5715,ATL,3682,Y,0,CRJ
ABY,5715,ATL,3682,Y,0,CRJ
ABY,5715,ATL,3682,Y,0,CRJ
ABZ,532,AMS,580,,0,737 EMJ F70
ABZ,532,BGO,636,,0,DH4 DH3
ABZ,532,BGO,636,Y,0,DH4 DH3
ABZ,532,BHD,467,,0,DH4
ABZ,532,BHX,469,,0,E75 DH4
ABZ,532,BRS,490,,0,ER4
ABZ,532,CDG,1382,,0,E70
ABZ,532,CDG,1382,Y,0,E70
ABZ,532,CDG,1382,Y,0,EMJ
ABZ,532,CPH,609,,0,CR9 CR2
ABZ,532,DUB,599,Y,0,AT7
ABZ,532,EBJ,610,,0,ER4
ABZ,532,EMA,523,,0,J41
ABZ,532,FRA,340,,0,735
ABZ,532,HUY,515,,0,J41 S20
ABZ,532,KOI,529,Y,0,S20 SF3
ABZ,532,KSU,647,,0,ER4
ABZ,532,LBA,517,,0,J41
ABZ,532,LCY,503,Y,0,S20 E70
ABZ,532,LGW,502,,0,319
ABZ,532,LHR,507,,0,321 320 319
ABZ,532,LHR,507,,0,333
ABZ,532,LHR,507,Y,0,320
ABZ,532,LHR,507,Y,0,320 319
ABZ,532,LHR,507,Y,0,321 320 319
ABZ,532,LSI,530,Y,0,SF3 S20
ABZ,532,LTN,492,,0,319 320
ABZ,532,MAN,478,,0,E75 DH4
ABZ,532,MAN,478,,0,ER4
ABZ,532,MME,522,,0,J41 S20
ABZ,532,NCL,521,,0,ER4 J41 S20
ABZ,532,NWI,547,,0,ER4 ER3
ABZ,532,NWI,547,,0,S20
ABZ,532,OSL,644,,0,736 73W 73H
ABZ,532,OSL,644,,0,ER3
ABZ,532,RIX,3953,,0,735
ABZ,532,SVG,666,,0,736 73G
ABZ,532,SVG,666,,0,DH4
ABZ,532,SVG,666,,0,ER3 J41
ABZ,532,SYY,541,,0,J41
ABZ,532,WIC,531,,0,J41
ACA,1783,IAH,3550,Y,0,ERJ
ACA,1783,MEX,1824,,0,320
ACA,1783,MEX,1824,,0,737 ERJ E70 EMJ E75
ACA,1783,MEX,1824,,0,ATR
ACA,1783,MTY,1825,,0,733
ACA,1783,TIJ,1847,,0,319
ACA,1783,TLC,1850,,0,320
ACA,1783,TLC,1850,Y,0,ERJ
ACC,248,ABJ,253,,0,143
ACC,248,ABJ,253,,0,319 E70
ACC,248,ABJ,253,,0,332
ACC,248,ABJ,253,,0,332
ACC,248,ABJ,253,,0,738
ACC,248,ABJ,253,,0,739
ACC,248,ABJ,253,,0,77W
ACC,248,ABJ,253,,0,M82
ACC,248,ABV,260,,0,CR9
ACC,248,ADD,1107,,0,738
ACC,248,AMS,580,,0,330
ACC,248,BEY,2177,,0,332
ACC,248,CAI,1128,,0,738
ACC,248,CMN,1074,,0,738 73G
ACC,248,COO,245,,0,E70 319
ACC,248,DKR,1084,,0,319
ACC,248,DKR,1084,,0,738
ACC,248,DKR,1084,,0,CR9
ACC,248,DXB,2188,,0,77W
ACC,248,FCO,1555,,0,330
ACC,248,FNA,1059,,0,738
ACC,248,FNA,1059,,0,M82
ACC,248,FNA,1059,Y,0,DH8
ACC,248,FRA,340,Y,0,333
ACC,248,IST,1701,,0,739
ACC,248,JFK,3797,,0,76W
ACC,248,JNB,813,,0,332
ACC,248,KMS,5556,,0,143
ACC,248,KMS,5556,,0,AT7
ACC,248,KMS,5556,,0,ATR
ACC,248,KMS,5556,,0,ER4
ACC,248,LFW,298,Y,0,DH8
ACC,248,LHR,507,,0,744
ACC,248,LHR,507,Y,0,744
ACC,248,LIS,1638,,0,320
ACC,248,LOS,273,,0,319
ACC,248,LOS,273,,0,738
ACC,248,LOS,273,,0,73G 738
ACC,248,LOS,273,,0,ER4
ACC,248,MAD,1229,,0,319
ACC,248,MLW,1062,Y,0,DH8
ACC,248,NBO,4059,,0,738
ACC,248,NYI,251,,0,ATR
ACC,248,OUA,246,,0,CRJ
ACC,248,ROB,1063,,0,319
ACC,248,ROB,1063,,0,738
ACC,248,ROB,1063,,0,73G
ACC,248,ROB,1063,,0,76W
ACC,248,TKD,252,,0,143
ACC,248,TKD,252,,0,ATR
ACC,248,TML,249,,0,143
ACC,248,TML,249,,0,ATR
ACC,248,TML,249,,0,ER4
ACC,248,WDH,4105,,0,319
ACE,1055,AMS,580,,0,73H
ACE,1055,BCN,1218,,0,320
ACE,1055,BCN,1218,,0,738
ACE,1055,BCN,1218,Y,0,320
ACE,1055,BFS,465,,0,321
ACE,1055,BFS,465,,0,733
ACE,1055,BGY,1525,,0,738
ACE,1055,BHX,469,,0,321 320
ACE,1055,BHX,469,,0,738
ACE,1055,BHX,469,,0,73H 75W
ACE,1055,BHX,469,,0,752
ACE,1055,BHX,469,,0,75W
ACE,1055,BHX,469,Y,0,757
ACE,1055,BIO,1216,,0,320
ACE,1055,BIO,1216,,0,738
ACE,1055,BIO,1216,Y,0,320
ACE,1055,BLK,514,,0,73C
ACE,1055,BLQ,1538,,0,738
ACE,1055,BOH,494,,0,738
ACE,1055,BRE,353,,0,319
ACE,1055,BRS,490,,0,320
ACE,1055,BRS,490,,0,738
ACE,1055,BVA,1367,,0,738
ACE,1055,CGN,344,,0,738
ACE,1055,CRL,304,,0,738
ACE,1055,DUB,599,,0,320
ACE,1055,DUB,599,,0,738
ACE,1055,DUS,345,,0,738 321 332
ACE,1055,DUS,345,,0,757 32S
ACE,1055,EDI,535,,0,738
ACE,1055,EIN,585,,0,738
ACE,1055,EMA,523,,0,321
ACE,1055,EMA,523,,0,321
ACE,1055,EMA,523,,0,738
ACE,1055,EMA,523,,0,73H
ACE,1055,EMA,523,,0,73H
ACE,1055,EMA,523,,0,73H
ACE,1055,FKB,4166,,0,738
ACE,1055,FRA,340,,0,73H
ACE,1055,FRA,340,,0,757
ACE,1055,FUE,1051,,0,320
ACE,1055,FUE,1051,,0,321 320
ACE,1055,FUE,1051,,0,321 320
ACE,1055,FUE,1051,,0,73W
ACE,1055,FUE,1051,,0,757
ACE,1055,GLA,534,,0,73H 738
ACE,1055,GLA,534,,0,752
ACE,1055,GLA,534,,0,75W
ACE,1055,GLA,534,,0,75W
ACE,1055,GLA,534,Y,0,757
ACE,1055,HAJ,352,,0,32S
ACE,1055,HAJ,352,,0,73H
ACE,1055,HAM,342,,0,320
ACE,1055,HAM,342,,0,32S
ACE,1055,HHN,355,,0,738
ACE,1055,LBA,517,,0,320
ACE,1055,LBA,517,,0,738
ACE,1055,LBA,517,,0,75W 752
ACE,1055,LEJ,348,,0,32S
ACE,1055,LEJ,348,,0,738
ACE,1055,LGW,502,,0,320
ACE,1055,LGW,502,,0,320
ACE,1055,LGW,502,,0,321
ACE,1055,LGW,502,,0,73H
ACE,1055,LGW,502,,0,73H 75W
ACE,1055,LGW,502,,0,752 753
ACE,1055,LGW,502,,0,75W
ACE,1055,LGW,502,Y,0,320
ACE,1055,LGW,502,Y,0,757
ACE,1055,LPA,1054,,0,AT4
ACE,1055,LPA,1054,,0,CR9 AT7
ACE,1055,LPL,491,,0,320
ACE,1055,LPL,491,,0,738
ACE,1055,LTN,492,,0,321 320
ACE,1055,LTN,492,,0,738
ACE,1055,LTN,492,,0,75W 73H
ACE,1055,LUX,629,,0,73H
ACE,1055,MAD,1229,,0,738
ACE,1055,MAD,1229,,0,738 332
ACE,1055,MAD,1229,Y,0,32S
ACE,1055,MAN,478,,0,321 320
ACE,1055,MAN,478,,0,738
ACE,1055,MAN,478,,0,73H
ACE,1055,MAN,478,,0,73H 75W
ACE,1055,MAN,478,,0,752 75W 73H
ACE,1055,MAN,478,,0,753 321
ACE,1055,MAN,478,Y,0,330 320
ACE,1055,MUC,346,,0,32S
ACE,1055,MUC,346,,0,738
ACE,1055,NCL,521,,0,73H
ACE,1055,NCL,521,,0,73H
ACE,1055,NCL,521,,0,752
ACE,1055,NCL,521,,0,752 75W
ACE,1055,NOC,600,,0,738
ACE,1055,NRN,4198,,0,738
ACE,1055,ORK,596,,0,320
ACE,1055,ORK,596,,0,738
ACE,1055,OVD,1214,,0,332
ACE,1055,PAD,371,,0,32S
ACE,1055,PIK,537,,0,738
ACE,1055,SCQ,1243,,0,738
ACE,1055,SCQ,1243,,0,738
ACE,1055,SDR,1251,,0,738
ACE,1055,SNN,603,,0,738
ACE,1055,STN,548,,0,738
ACE,1055,STN,548,,0,73H
ACE,1055,STN,548,,0,73H
ACE,1055,STR,350,,0,32S
ACE,1055,STR,350,,0,73H
ACE,1055,SVQ,1253,,0,738
ACE,1055,SXF,337,,0,32S
ACE,1055,TFN,1057,,0,AT7
ACE,1055,TXL,351,,0,321
ACE,1055,ZAZ,1252,,0,738
ACE,1055,ZRH,1678,,0,320
ACE,1055,ZRH,1678,Y,0,320
ACH,1679,EBA,1558,,0,DH3
ACH,1679,VIE,1613,,0,E70
ACI,497,GCI,498,,0,BNT
ACI,497,SOU,495,,0,BNT
ACK,3517,BOS,3448,,0,CNA
ACK,3517,EWB,5737,,0,CNA
ACK,3517,HPN,3589,,0,PL2
ACK,3517,HYA,4278,Y,0,CNA
ACK,3517,MVY,4265,,0,CNA
ACK,3517,TEB,3624,,0,PL2
ACR,6740,LCR,7356,,0,BE1
ACR,6740,SVI,2750,,0,BE1
ACT,3700,DFW,3670,,0,ER4
ACT,3700,DFW,3670,Y,0,ER4 ERD
ACU,8204,PAC,1869,,0,DHT
ACV,4384,CEC,5727,Y,0,EM2
ACV,4384,SFO,3469,Y,0,EM2
ACV,4384,SMF,3817,Y,0,EM2
ACX,7506,CAN,3370,,0,319
ACX,7506,CKG,3393,,0,CR9
ACX,7506,KWE,3394,,0,CR9 CR2
ACX,7506,NAY,6341,,0,737
ACX,7506,NAY,6341,Y,0,737
ACX,7506,PVG,3406,,0,319
ACY,3524,BOS,3448,,0,319
ACY,3524,DTW,3645,,0,319
ACY,3524,FLL,3533,,0,320 319
ACY,3524,IAH,3550,Y,0,ERJ
ACY,3524,MCO,3878,,0,320
ACY,3524,MYR,3515,,0,320
ACY,3524,ORD,3830,,0,319
ACY,3524,ORD,3830,Y,0,ERJ
ACY,3524,RSW,3793,,0,319
ACY,3524,TPA,3646,,0,319
ACZ,2165,MHD,4331,,0,100
ADA,1685,ADB,1706,,0,738
ADA,1685,ADB,1706,,0,738
ADA,1685,AYT,1688,,0,738
ADA,1685,AYT,1688,,0,738
ADA,1685,EBL,3989,,0,320
ADA,1685,EBL,3989,,0,321
ADA,1685,ECN,5780,,0,320
ADA,1685,ECN,5780,,0,738
ADA,1685,ESB,1682,Y,0,73W 738
ADA,1685,IST,1701,,0,319 738 320 321 73W 739
ADA,1685,IST,1701,,0,320
ADA,1685,IST,1701,,0,320
ADA,1685,JED,2072,,0,320
ADA,1685,SAW,4317,,0,738 320
ADA,1685,SAW,4317,Y,0,738
ADA,1685,TZX,1726,,0,738
ADA,1685,VAN,1728,,0,738
ADB,1706,ADA,1685,,0,738
ADB,1706,ADA,1685,,0,738
ADB,1706,AMS,580,,0,738
ADB,1706,AMS,580,,0,738
ADB,1706,AMS,580,,0,73H 73W
ADB,1706,ARN,737,,0,738
ADB,1706,ASR,1696,,0,738
ADB,1706,ASR,1696,,0,738
ADB,1706,ATH,3941,,0,738
ADB,1706,AYT,1688,,0,738
ADB,1706,AYT,1688,,0,738
ADB,1706,BHX,469,,0,75W
ADB,1706,BRE,353,,0,738
ADB,1706,BRU,302,,0,738
ADB,1706,BSL,1423,,0,738
ADB,1706,BSL,1423,,0,738
ADB,1706,CDG,1382,,0,320
ADB,1706,CDG,1382,,0,738
ADB,1706,CGN,344,,0,738
ADB,1706,CPH,609,,0,738
ADB,1706,DIY,1722,,0,738
ADB,1706,DIY,1722,,0,738
ADB,1706,DTM,373,,0,738
ADB,1706,DUB,599,,0,320
ADB,1706,DUS,345,,0,738
ADB,1706,DUS,345,,0,738
ADB,1706,ECN,5780,,0,320
ADB,1706,ECN,5780,,0,738
ADB,1706,ESB,1682,,0,738
ADB,1706,ESB,1682,Y,0,738 73G
ADB,1706,EZS,1721,,0,738
ADB,1706,FRA,340,,0,738
ADB,1706,GNY,9044,,0,738
ADB,1706,GZT,1689,,0,738
ADB,1706,GZT,1689,,0,738
ADB,1706,HAJ,352,,0,738
ADB,1706,HAM,342,,0,320
ADB,1706,HAM,342,,0,738
ADB,1706,HEL,421,,0,738
ADB,1706,HTY,7453,,0,738
ADB,1706,IST,1701,,0,320
ADB,1706,IST,1701,,0,320
ADB,1706,IST,1701,,0,320 738 330 319 739 321 343 73W 77W
ADB,1706,IST,1701,,0,738
ADB,1706,LGW,502,,0,320
ADB,1706,LGW,502,,0,75W
ADB,1706,LUX,629,,0,73H
ADB,1706,LYS,1335,,0,738
ADB,1706,MAN,478,,0,75W
ADB,1706,MQM,6753,,0,738
ADB,1706,MUC,346,,0,319 321 320
ADB,1706,MUC,346,,0,738
ADB,1706,NTE,1418,,0,738
ADB,1706,SAW,4317,,0,738
ADB,1706,SAW,4317,,0,738 320
ADB,1706,SAW,4317,,0,738 320
ADB,1706,STN,548,,0,738
ADB,1706,STR,350,,0,738
ADB,1706,STR,350,,0,738
ADB,1706,SXB,1435,,0,738
ADB,1706,TXL,351,,0,738
ADB,1706,TZX,1726,,0,738
ADB,1706,TZX,1726,,0,738
ADB,1706,VAS,1694,,0,738
ADB,1706,VIE,1613,,0,738
ADB,1706,ZRH,1678,,0,738
ADD,1107,ABV,260,,0,77L
ADD,1107,ACC,248,,0,738
ADD,1107,AMH,1109,,0,DH8
ADD,1107,ASO,1119,,0,DH8
ADD,1107,AXU,1110,,0,DH8
ADD,1107,BAH,2057,,0,320
ADD,1107,BEY,2177,,0,738
ADD,1107,BJR,1111,,0,DH8
ADD,1107,BKK,3885,,0,763
ADD,1107,BKK,3885,,0,763
ADD,1107,BKO,1044,,0,763
ADD,1107,BKO,1044,Y,0,763
ADD,1107,BOM,2997,,0,788
ADD,1107,BOM,2997,Y,0,752
ADD,1107,CAI,1128,,0,738
ADD,1107,CAI,1128,,0,73W 738
ADD,1107,CAN,3370,,0,77W
ADD,1107,CAN,3370,,0,77W
ADD,1107,CAN,3370,Y,0,737
ADD,1107,CDG,1382,,0,763
ADD,1107,COO,245,,0,73W 752
ADD,1107,DAR,1177,,0,738 73W
ADD,1107,DAR,1177,Y,0,73W
ADD,1107,DEL,3093,,0,752
ADD,1107,DEL,3093,Y,0,763
ADD,1107,DIR,1112,,0,DH8 73W
ADD,1107,DLA,897,,0,763
ADD,1107,DLA,897,Y,0,763
ADD,1107,DMM,2064,,0,73W
ADD,1107,DOH,11051,,0,320
ADD,1107,DXB,2188,,0,332
ADD,1107,DXB,2188,,0,73H
ADD,1107,DXB,2188,,0,77L 738 788 763
ADD,1107,EBB,1187,,0,763 73W
ADD,1107,EBB,1187,Y,0,73W
ADD,1107,ENU,264,,0,752
ADD,1107,FBM,1038,,0,738 73W
ADD,1107,FCO,1555,,0,763
ADD,1107,FIH,1020,,0,788
ADD,1107,FRA,340,,0,788
ADD,1107,FRA,340,Y,0,788
ADD,1107,GDQ,1114,,0,DH8
ADD,1107,GMB,1113,,0,DH8
ADD,1107,HGA,1121,,0,DH8
ADD,1107,HKG,3077,,0,788
ADD,1107,HRE,1005,,0,788
ADD,1107,HRE,1005,Y,0,788
ADD,1107,HRE,1005,Y,0,788
ADD,1107,HRE,1005,Y,0,788
ADD,1107,IST,1701,,0,738
ADD,1107,JED,2072,,0,320
ADD,1107,JED,2072,,0,333
ADD,1107,JED,2072,,0,738 752
ADD,1107,JED,2072,Y,0,333
ADD,1107,JED,2072,Y,0,333
ADD,1107,JED,2072,Y,0,333
ADD,1107,JIB,4119,,0,DH8 73W
ADD,1107,JIB,4119,,0,DH8 73W
ADD,1107,JIB,4119,,0,E90
ADD,1107,JIB,4119,Y,0,EMJ E90
ADD,1107,JIJ,7417,,0,DH8
ADD,1107,JIM,1116,,0,DH8
ADD,1107,JNB,813,,0,77L
ADD,1107,JNB,813,Y,0,77L
ADD,1107,JRO,1180,,0,763
ADD,1107,JUB,1173,,0,DH8 73W
ADD,1107,JUB,1173,Y,0,73W DH8
ADD,1107,KGL,1165,,0,738
ADD,1107,KGL,1165,Y,0,738
ADD,1107,KRT,1175,,0,320
ADD,1107,KRT,1175,,0,DH8 738
ADD,1107,KWI,2176,,0,738
ADD,1107,KWI,2176,,0,73W
ADD,1107,LAD,951,,0,77W
ADD,1107,LAD,951,,0,77W
ADD,1107,LBV,970,,0,738
ADD,1107,LFW,298,,0,788 73W
ADD,1107,LHR,507,,0,788 77L
ADD,1107,LLW,1016,,0,738
ADD,1107,LOS,273,,0,77L
ADD,1107,LUN,907,,0,788
ADD,1107,MBA,1145,,0,738 DH8
ADD,1107,MBA,1145,Y,0,DH8
ADD,1107,MCT,2194,,0,73G
ADD,1107,MCT,2194,,0,73W
ADD,1107,MPM,979,,0,73W 738
ADD,1107,MQX,1118,,0,738 DH8 73W
ADD,1107,NBO,4059,,0,763
ADD,1107,NBO,4059,,0,763 738
ADD,1107,NBO,4059,,0,E90
ADD,1107,NBO,4059,Y,0,E90
ADD,1107,NDJ,999,,0,738 752 763
ADD,1107,NIM,280,,0,752
ADD,1107,OUA,246,,0,752
ADD,1107,PEK,3364,,0,77L
ADD,1107,PEK,3364,,0,77L
ADD,1107,PNR,886,,0,738
ADD,1107,PVG,3406,,0,788 77L
ADD,1107,RUH,2082,,0,320
ADD,1107,RUH,2082,,0,738
ADD,1107,SAH,3980,,0,310 330
ADD,1107,SSG,891,,0,763
ADD,1107,SSG,891,Y,0,763
ADD,1107,SZE,9827,,0,DH8
ADD,1107,TLV,1590,,0,763
ADE,3977,AHB,2059,,0,CR7
ADE,3977,AMM,2170,,0,310
ADE,3977,AMM,2170,,0,320 E95 E75
ADE,3977,ASM,3967,,0,320
ADE,3977,AUH,2179,,0,320
ADE,3977,BBO,1122,,0,EM2
ADE,3977,BOM,2997,,0,320
ADE,3977,CAI,1128,,0,320
ADE,3977,DMM,2064,,0,CR7
ADE,3977,DMM,2064,Y,0,CR7
ADE,3977,DOH,11051,,0,320
ADE,3977,DXB,2188,,0,310 320
ADE,3977,DXB,2188,,0,320
ADE,3977,GXF,5954,,0,CR7
ADE,3977,IST,1701,,0,738
ADE,3977,JED,2072,,0,320
ADE,3977,JED,2072,,0,320 330
ADE,3977,MGQ,5687,,0,CR7
ADE,3977,RIY,3974,,0,CR7
ADE,3977,RUH,2082,,0,310
ADE,3977,SAH,3980,,0,320 CR2 310
ADE,3977,SAH,3980,,0,CR7
ADE,3977,SHJ,2191,,0,CR7
ADF,5800,ESB,1682,Y,0,738
ADF,5800,IST,1701,,0,738 320
ADK,5959,ANC,3774,,0,734 73Q
ADL,3341,AKL,2006,,0,320
ADL,3341,AKL,2006,,0,320
ADL,3341,AKL,2006,Y,0,320
ADL,3341,AKL,2006,Y,0,320
ADL,3341,ASP,3319,,0,73H
ADL,3341,BHQ,6241,,0,SF3
ADL,3341,BNE,3320,,0,320
ADL,3341,BNE,3320,,0,320
